id,dialogue,summary
25fa36f1,"Rachel: im so sorry im running late again
Michael: lol its becoming a habit
Rachel: i know i know im sorry
Michael: no worries just get here safe",Rachel apologizes to Michael for running late again and promises to arrive safely.
e1947b2d,"Chris: noooo i lost my keys and wallet
Alex: lol how do u do that??
Chris: idk i had them last nite
Alex: ok calm down we will find them dont worry",Chris loses his keys and wallet and asks for help from his friend Alex.
fe559454,"Jessica: who's in for a road trip this weekend??
Matt: yeah im so down where were going??
Jessica: how about the beach??
Matt: sounds perfect!! who else is coming??
Jessica: emily and sarah are in too",Jessica invites friends on a weekend road trip to the beach and they all agree to go.
b1aa6893,"Samantha: hey, whats for dinner?
Mike: idk, u?
Samantha: lol, i was thinkin maybe pizza
Mike: sounds good to me, wyd wanna order or make our own?
Samantha: hm, lets just order, im lazy rn
Mike: ok, whr from?
Samantha: idts, surprise me",Samantha and Mike are deciding what to eat for dinner and choose to order pizza.
8d39848d,"Emily: hey, we need to go grocery shopping tmrw
David: ok, wht do we need?
Emily: um, everything lol, our fridge is empty
David: lol, ok, lets make a list
Emily: k, milk, eggs, bread...
David: got it, anything else?
Emily: yeah, we need to get some fruits and veggies too",Emily and David are planning to go grocery shopping and making a list of the things they need to buy.
5c55e2c4,"Rachel: ugh, this weather is so annoying
Tom: ik, rite?
Rachel: i hate this rain, it's so depressing
Tom: yeah, me too, i was thinkin of goin to the beach tmrw
Rachel: lol, good luck with that
Tom: yeah, i know, maybe next week","Rachel and Tom are complaining about the weather, specifically the rain."
2b44a766,"Jessica: hey, can u pet sit for me this wknd?
Chris: yeah, no prob, wht do i need to do?
Jessica: just feed my cat and walk my dog
Chris: k, got it, whrs the food?
Jessica: its in the kitchen, and ther's a map of the walkin route on the fridge
Chris: ok, all set","Jessica is asking Chris to pet sit for her and he agrees, she gives him instructions on what to do."
2aa745c0,"Alex: have u seen that new show on netflix?
Ben: yeah, i binge watched it last wknd
Alex: lol, nice, wht did u think of it?
Ben: it's so good, the ending is crazy
Alex: yeah, i know, i'm on the last ep
Ben: no spoilers, lol","Alex and Ben are discussing a new show on Netflix, Ben has already finished it and Alex is still watching."
d0e3a2fc,"Olivia: i cant find my keys anywhere
Liam: have u checked the usual spots?
Olivia: yeah, i've looked everywhere
Liam: ok, lets think, whn was the last time u used them?
Olivia: um, yesterday, i think
Liam: ok, lets retrce ur steps",Olivia has lost her keys and Liam is helping her try to find them by retracing her steps from the day before.
ffad19c8,"Ava: i need to return this product, its faulty
Ethan: wht's wrong with it?
Ava: it just stopped workin after a few days
Ethan: ok, lets take it back to the store
Ava: k, do u think they'll give me a refund?
Ethan: yeah, they should, its still under warranty",Ava has a faulty product and Ethan is helping her return it to the store to get a refund.
fca2cd26,"Mia: i dont know if i can do this anymore
Noah: wht's wrong, wht's goin on?
Mia: i just feel like we're not compatible
Noah: ok, lets talk about this, wht's not workin for u?
Mia: everything, i just feel so unhappy
Noah: ok, maybe we need to take a break",Mia and Noah are having relationship problems and Mia is considering breaking up with him.
69e81fed,"Sophia: i have a job interview tmrw
Jackson: yeah, u'll do great, u're so qualified
Sophia: thx, i'm just really nervous
Jackson: ok, lets practice some questions
Sophia: k, wht do u think they'll ask me?
Jackson: um, wht are ur strengths and weaknesses?",Sophia has a job interview and Jackson is helping her prepare by practicing possible interview questions.
2bd6770a,"Isabella: wht do u wanna do tonite?
Julian: idk, wht did u have in mind?
Isabella: um, maybe we could go to the movies or somethin
Julian: sounds good to me, wht movie did u wanna see?
Isabella: um, i dont know, wht's playin?
Julian: lets check online",Isabella and Julian are planning a date night and considering going to the movies or doing something else.
766351b3,"Samantha: hey guys when r we meeting up for study group?
Emily: idk whats the plan?
Samantha: didnt we say wed meet at lib on sat?
Emily: oh yeah i forgot
Samantha: lol ok so u free sat?
Emily: yea im free
Samantha: k cool u guys bring ur notes
Emily: will do","Samantha and Emily are coordinating their study group meeting, which they planned to have on Saturday at the library."
fa37440f,"Alex: hey my comp isnt working rn
Jordan: whats wrong with it?
Alex: idk it just wont turn on
Jordan: ok try pressing the power button for like 30 secs
Alex: didnt work
Jordan: weird try plugging it in maybe?
Alex: already tried that
Jordan: ok well u should call tech support",Alex is having technical issues with their computer and Jordan is trying to help them troubleshoot the problem.
40f1bef0,"Mia: hey whats up
Jack: nm just got out of class
Mia: oh cool so u still on for tmrw?
Jack: actually i dont think i can make it
Mia: aw ok whats going on?
Jack: just got a lot of work and stuff
Mia: ok np maybe some other time","Mia and Jack had plans, but Jack is canceling due to a lot of work and other commitments."
8a665cc1,"Ethan: hey i need to return this product
Liam: whats wrong with it?
Ethan: its just faulty
Liam: ok did u keep the receipt?
Ethan: yea i have it
Liam: k cool u should be able to return it no prob
Ethan: hope so dont want to deal with customer service","Ethan wants to return a faulty product and Liam is helping him with the process, checking if he has the receipt."
d48378b4,"Julia: hey whats the plan for the reunion?
Ryan: idk my mom is handling it
Julia: oh ok whats the date again?
Ryan: i think its next weekend
Julia: k cool where r we meeting?
Ryan: i think at my aunts house
Julia: sounds good","Julia and Ryan are discussing the logistics of their upcoming family reunion, which Ryan's mom is organizing."
addb33fc,"Olivia: hey u need to turn down the music
Noah: whats wrong?
Olivia: my mom is trying to sleep
Noah: oh sorry
Olivia: its ok just pls keep it down
Noah: will do","Olivia is complaining to Noah about the noise level, asking him to turn down the music so her mom can sleep."
3fd4d06b,"Ava: hey whats the plan for the family reunion?
Isaac: idk my dad is handling it
Ava: oh ok did he book the venue?
Isaac: yea he did
Ava: cool where is it?
Isaac: at the community center
Ava: nice","Ava and Isaac are discussing the plans for their family reunion, which Isaac's dad is organizing."
88a4ebec,"Sophia: which phone do u think is better?
Jackson: idk whats the difference btwn them?
Sophia: well the new one has a better camera
Jackson: oh thats cool
Sophia: yea and the battery life is longer
Jackson: nice which one r u getting?
Sophia: im not sure yet","Sophia and Jackson are comparing new phones, discussing the features and differences between them."
0adde6d9,"Gabriella: hey u free for the weekend?
Caleb: yea im free
Gabriella: cool wanna go on a road trip?
Caleb: sounds fun where were u thinking?
Gabriella: idk maybe the beach?
Caleb: nice",Gabriella is inviting Caleb on a weekend road trip and they are discussing possible destinations.
910f307e,"Hannah: hey i need help with this furniture
Andrew: whats wrong with it?
Hannah: i cant assemble it
Andrew: lol ok let me take a look
Hannah: k thanks
Andrew: yeah its pretty easy just need to follow the instructions",Hannah is having trouble assembling some furniture and Andrew is offering to help her with it.
491dc365,"Alex: hey my car wont start rn
Samantha: whats wrong with it?
Alex: idk i think its the battery
Samantha: did u try jumpstarting it?
Alex: yeah didnt work
Samantha: maybe its the alternator then
Alex: ugh i have to get to work tmrw",Alex is having car trouble and Samantha is trying to help them figure out the problem.
fc4bec13,"John: OMG did u see that game last nite?
Mike: yeah i know what a comeback!
John: lol i was on the edge of my seat
Mike: me too i thought they were gonna lose for sure
John: that last touchdown was insane
Mike: def gonna watch the highlights again tmrw",John and Mike are reacting to a sports match and discussing the exciting comeback.
418705b7,"Emily: hey my code is not working
David: what error r u getting?
Emily: its saying something about a syntax error
David: can u send me the code?
Emily: ok 
David: ok i see the problem u forgot a semicolon
Emily: lol thanks david u r a lifesaver",Emily is having trouble with her code and David is helping her debug the issue.
97152e73,"Sarah: hey whats a good gift for my bf?
Tom: whats his interests?
Sarah: he likes gaming
Tom: ok u could get him a new game or a gaming keyboard
Sarah: thats a good idea
Tom: or maybe a gift card to his fave game store
Sarah: yeah that sounds perfect",Sarah is looking for a gift for her boyfriend and Tom is suggesting ideas based on his interests.
8154e2a7,"Kevin: i cant get this function to work
Chris: what r u trying to do?
Kevin: i want to sort this list in descending order
Chris: ok have u tried using the sort() method?
Kevin: yeah but its not working
Chris: maybe u need to use a lambda function
Kevin: ok ill try that",Kevin is having trouble with a function and Chris is helping him debug the issue.
cb28090a,"Rachel: hey do u have any tips for a job interview?
James: yeah definitely be confident and make eye contact
Rachel: ok got it
James: and make sure u do ur research on the company
Rachel: yeah i already did that
James: also practice ur responses to common interview questions",Rachel is preparing for a job interview and James is offering her tips and advice.
f6da5376,"Lauren: hey can u pet sit for me this weekend?
Ben: yeah thats fine
Lauren: awesome thanks so much
Ben: no problem whats the plan for food and walkies?
Lauren: ok so u should feed them twice a day and take them for a walk in the morning and evening
Ben: got it",Lauren is asking Ben to pet sit for her and they are discussing the details of the care.
fe3b6c2b,"Olivia: hey do u have any questions i should ask in an interview?
Ava: yeah definitely ask about the company culture
Olivia: ok got it
Ava: and ask about opportunities for growth and development
Olivia: yeah that sounds good
Ava: also ask about the team u will be working with",Olivia is preparing for a job interview and Ava is suggesting questions she should ask the interviewer.
035097c5,"Julian: hey im running super late
Sofia: whats going on?
Julian: there was an accident on the highway
Sofia: ugh thats so frustrating
Julian: i know i should be there by now
Sofia: dont worry just drive safe and get here when u can",Julian is running late due to an accident on the highway and Sofia is being understanding.
81f333dd,"Jackson: hey im so sorry im late
Isabella: whats wrong?
Jackson: i overslept
Isabella: lol nice one
Jackson: i know i know its not funny
Isabella: its ok these things happen
Jackson: yeah but i feel so bad",Jackson is running late because he overslept and Isabella is being forgiving.
3956d643,"Samantha: hey!! i need help with my workout rn
Alex: whats up? cant lift?
Samantha: lol no im just really struggling to stay motivated
Alex: ahh ok yeah i feel u
Samantha: do u have any tips?
Alex: yeah like set smaller goals and reward urself",Samantha is struggling to stay motivated with her workout and Alex is offering tips and advice to help her stay on track.
89825ae9,"Jackson: hey my laptop is being super slow rn
Emily: thats so annoying!! try restarting it
Jackson: i already did
Emily: ok well maybe its a virus or something
Jackson: how do i check for that?
Emily: umm i think u can use like a virus scan thingy","Jackson's laptop is being slow and Emily is trying to help him troubleshoot the issue, suggesting a virus scan."
bb1e9843,"Ben: hey guys when r we meeting up to study for the exam?
Maya: idk when r u free?
Ben: how about tmrw?
Maya: thats too soon i have a lot of work to do
Ben: ok how about the day after?
Maya: yeah thats better",Ben and Maya are coordinating a study group meeting to prepare for an exam and are discussing a time that works for both of them.
5a35303f,"Olivia: omg i cant find my keys anywhere!!
Liam: lol whats wrong with u?
Olivia: shut up i had them like 5 mins ago
Liam: ok ok sorry
Olivia: do u think i couldve left them at the store?
Liam: maybe try calling them?","Olivia has lost her keys and is frantically searching for them, with Liam trying to help her think of possible places she may have left them."
8b077f38,"Ava: ugh i think i lost my wallet
Ethan: noooo thats so frustrating!!
Ava: i know i had it at the movies
Ethan: try calling the theater
Ava: already did
Ethan: ok well maybe someone turned it in?","Ava has lost her wallet and is trying to figure out what to do, with Ethan suggesting she call the movie theater where she last had it."
1e97be76,"Lily: i cant find my keys anywhere
Noah: lol did u check the usual places?
Lily: yeah i did
Noah: ok well try retracing ur steps
Lily: okay... omg i think i left them in the car
Noah: ahahaha nice job","Lily has lost her keys and is searching for them, with Noah trying to help her think of where she may have left them and eventually finding them in her car."
e53dbdfe,"Isabella: what do u want to eat for dinner?
Julian: idk what do u want?
Isabella: i dont know
Julian: lol okay well what r u in the mood for?
Isabella: umm something italian?
Julian: sounds good to me","Isabella and Julian are trying to decide what to eat for dinner and are discussing different options, eventually settling on Italian food."
39c60986,"Sophia: hey have u seen the new iphone?
Michael: yeah i just got it
Sophia: nice!! how is it?
Michael: its really good
Sophia: whats the camera like?
Michael: its amazing","Sophia is asking Michael about the new iPhone, which he has just purchased, and he is sharing his positive experiences with the device."
4c4dfb40,"Charlotte: ugh my roommate is being so loud rn
Logan: lol what r they doing?
Charlotte: i dont know just blasting music
Logan: try talking to them
Charlotte: i already did
Logan: ok well maybe u should talk to the landlord?","Charlotte is dealing with a noisy roommate and is discussing possible solutions with Logan, including talking to the roommate and involving the landlord."
2a546f89,"Gabriella: hey my neighbor is complaining about the noise
Caleb: whats going on?
Gabriella: i dont know they just keep yelling at me
Caleb: try talking to them
Gabriella: i already did
Caleb: ok well maybe u should call the police?","Gabriella is having issues with a neighbor who is complaining about noise and is discussing possible solutions with Caleb, including talking to the neighbor and involving law enforcement."
522cef77,"Samantha: hey, i need to book a flight to NYC
Samantha: can u help me find the cheapest option?
Alex: yeah, lemme check
Alex: ok, i found a flight for $200
Samantha: thats too much
Alex: ok, lemme check again
Alex: i found one for $180
Samantha: thats better, but can u try to find somethin even cheaper?
Alex: ok, i found one for $160
Samantha: yeah, thats the one",Samantha is booking a flight to NYC with Alex's help and they are trying to find the cheapest option.
dc2994cb,"Mike: dude, im runnin super late
Emily: lol, whats new?
Mike: traffic is crazy
Emily: ugh, ok, well hurry up
Mike: im tryin, omg
Emily: just take a deep breath, we'll wait for u
Mike: thx, em",Mike is running late due to traffic and Emily is waiting for him.
6d09efb7,"John: so, what did they offer u?
David: they offered me $50k
John: thats pretty low
David: i know, right?
John: u should ask for more
David: yeah, im thinkin of askin for $60k
John: go for it, u deserve it",David is negotiating a salary and John is advising him to ask for more money.
04cef2e0,"Tom: have u played the new game?
Chris: yeah, its so sick
Tom: lol, whats ur favorite part?
Chris: the graphics are insane
Tom: yeah, i know, right?
Chris: u should totes get it",Tom and Chris are discussing the new video game and Chris is recommending it to Tom.
a57e3f13,"Rachel: hey, can u pet sit for me?
Ben: yeah, sure
Rachel: thanks so much
Ben: no prob, how long will u be gone?
Rachel: just for the weekend
Ben: ok, got it
Rachel: and can u also water my plants?",Rachel is asking Ben to pet sit for her and he agrees to take care of her pets and plants.
0103c699,"Kevin: i need to get a gift for my sister
Jessica: whats the occasion?
Kevin: her bday
Jessica: ah, nice
Kevin: but i have no idea what to get her
Jessica: what are her interests?
Kevin: um, she likes music
Jessica: get her concert tickets, then",Kevin is looking for a gift for his sister's birthday and Jessica is helping him come up with ideas.
7993a0b9,"Amanda: u wont believe what happened at work today
Mark: try me
Amanda: so, john and emily got into a fight
Mark: lol, whats new?
Amanda: i know, right?
Mark: who started it?
Amanda: apparently john did",Amanda is gossiping with Mark about the fight between John and Emily at work.
ec730074,"James: my car broke down
Olivia: aw, thats sucks
James: i know, right?
Olivia: what happened?
James: idk, it just stopped workin
Olivia: did u try to jump start it?
James: yeah, didnt work",James's car broke down and Olivia is trying to help him figure out what to do.
5dc65032,"Daniel: im so sorry, im runnin late
Sarah: its ok, we'll wait
Daniel: traffic is insane
Sarah: just be careful, ok?
Daniel: will do, thx",Daniel is running late due to traffic and Sarah is waiting for him and telling him to be careful.
04762113,"Emily: ugh, this weather is so annoying
Matt: i know, right?
Emily: its been rainin for days
Matt: i miss the sun
Emily: same, lol
Matt: when is it supposed to clear up?
Emily: idk, hopefully soon",Emily and Matt are complaining about the weather and wishing for sunshine.
4623e1b7,"Samantha: u guys going to gym tmrw?
Emily: yeah i need to get back on track
Samantha: same lol i've been slacking
Emily: wyd wanna be gym buddies?
Samantha: that would be awesome
Emily: ok c u at 5",Samantha and Emily plan to go to the gym together tomorrow to get back on track with their fitness goals.
8c8ac764,"David: hey have u got a good recipe for chicken parmesan?
Olivia: omg yeah i just made it last nite
David: lol what's the secret ingredient?
Olivia: idk but i think its the sauce
David: k cool ill try it out
Olivia: let me send u the recipe",David asks Olivia for a chicken parmesan recipe and she agrees to share it with him.
f51ff7f5,"Kevin: hey whats a good idea for date nite?
Amanda: hmm how about a movie?
Kevin: thats so cliché
Amanda: lol ok whats your idea?
Kevin: how about a cooking class?
Amanda: that sounds like so much fun",Kevin and Amanda discuss ideas for a date night and decide on taking a cooking class together.
381cd225,"Rachel: hey do u have any tips for my job interview?
Mike: yeah definitely practice your answers
Rachel: k cool whats the most common question?
Mike: probably why do u want to work here
Rachel: got it ill make sure to prep
Mike: good luck",Rachel asks Mike for job interview tips and he advises her to practice her answers and prepare for common questions.
79a51fb3,"Chris: hey we need to plan a surprise party for john
Tom: yeah i know his bday is coming up
Chris: exactly so we need to get started
Tom: who's on the guest list?
Chris: just close friends and family
Tom: k sounds good ill start working on the invite list",Chris and Tom start planning a surprise birthday party for their friend John.
f4fb83c8,"Sarah: omg have u seen the latest episode of stranger things?
Jack: yeah i just binged the whole season
Sarah: lol what did u think of the ending?
Jack: idk i'm still trying to process
Sarah: same i didnt see that coming
Jack: yeah its definitely a wild ride",Sarah and Jack discuss the latest episode of Stranger Things and share their reactions to the ending.
dcce66d6,"Emily: hey we need to plan a surprise party for mom
Ryan: yeah her bday is next week
Emily: exactly so we need to hurry
Ryan: what's the theme?
Emily: hmm how about a retro theme?
Ryan: that sounds like so much fun",Emily and Ryan plan a surprise birthday party for their mom with a retro theme.
af944ee8,"Jessica: hey do u have a good recipe for vegan cookies?
Samantha: yeah i just made a batch last week
Jessica: cool can u send me the recipe?
Samantha: yeah its really easy to make
Jessica: awesome ill try it out this weekend
Samantha: let me know how they turn out",Jessica asks Samantha for a vegan cookie recipe and she agrees to share it with her.
e442f069,"Michael: hey i'm feeling really sick rn
Hannah: aw thats no good what's wrong?
Michael: idk i just have a fever and a headache
Hannah: maybe u should go to the doctor?
Michael: yeah probably a good idea
Hannah: feel better soon",Michael tells Hannah that he's feeling sick and she advises him to go to the doctor.
ee7da500,"Oliver: hey whats a good idea for date nite?
Isabella: hmm how about a concert?
Oliver: thats a great idea
Isabella: yeah i've been wanting to see that band live
Oliver: me too ill look up the tickets
Isabella: awesome cant wait",Oliver and Isabella plan a date night to attend a concert of a band they both like.
6048d5b9,"Alex: hey my code isnt working rn
Samantha: whats the error msg?
Alex: it says somethin about a null pointer
Samantha: can u send me the code?
Alex: yeah sek
Samantha: ok i see the prob
Alex: wht is it?
Samantha: u forgot to initialize a var
Alex: lol thx sam","A's code isn't working due to a null pointer error, B helps A debug the code by identifying an uninitialized variable."
3d3e1bbf,"Maya:ugh i have so much homework due tmrw
Emily: which subjects?
Maya: maths, science, and english
Emily: lol thats alot
Maya: idts i dont no how im gonna finish
Emily: do u want me to come over and help?
Maya: yeah thats really sweet of u
Emily: no prob we can study together","A has a lot of homework due the next day and is feeling overwhelmed, B offers to help A study."
3faeab3e,"David: hey im runnin late
Sarah: how long till u get here?
David: like 20 mins
Sarah: ok thats fine
David: sorry again
Sarah: its ok these things happen","A is running late and informs B, who is understanding and tells A it's okay."
eb598f6a,"Jackson: hey have u booked those flight tix yet?
Olivia: not yet
Jackson: we should do it ASAP
Olivia: yeah i know
Jackson: which site r u using?
Olivia: expedia
Jackson: k cool","A reminds B to book their flight tickets, B hasn't done it yet but plans to use a specific website."
a042a203,"Ava: whats up u hungry?
Julian: yeah i am
Ava: wut do u want to eat?
Julian: idk wut do u want?
Ava: i was thinkin maybe pizza
Julian: sounds good to me","A asks B if they're hungry and they discuss what to eat, deciding on pizza."
22975195,"Liam: hey we need to plan a surprise party for michelle
Noah: yeah i know
Liam: wut theme should we do?
Noah: how about a movie theme?
Liam: thats a great idea
Noah: k cool i'll start makin a list","A and B plan a surprise party for someone, discussing and deciding on a movie theme."
864474d8,"Ethan: hey i just got a job offer
Lily: congrats
Ethan: thanks but i dont no if i should take it
Lily: wut's the salary?
Ethan: 50k
Lily: thats not bad
Ethan: i know but i was thinkin maybe i could negotiate","A receives a job offer but is unsure about the salary, considering negotiating for a better offer."
64887d80,"Ryan: hey i just got a job offer
Sofia: congrats
Ryan: thanks but i dont no if i should take it
Sofia: wut's the salary?
Ryan: 60k
Sofia: thats pretty good
Ryan: i know but i was thinkin maybe i could get more
Sofia: u should try negotiating","A receives a job offer and is considering negotiating the salary, B advises A to try for a better offer."
e20f8018,"Caleb: hey wut r u doin this weekend?
Isabella: nothin wut about u?
Caleb: i was thinkin of goin on a road trip
Isabella: thats sounds like fun
Caleb: u should come wut me
Isabella: yeah ok","A invites B on a weekend road trip, B agrees to go."
aea2e189,"Gabriel: hey have u seen those flight deals?
Zoe: yeah i saw them
Gabriel: we should book them ASAP
Zoe: yeah before they run out
Gabriel: which destination were u thinkin of?
Zoe: maybe paris
Gabriel: thats a great choice","A and B discuss booking flight tickets, considering a specific destination and wanting to act before the deals expire."
576c3c51,"Samantha: hey do u have yoga class tmrw?
Emily: yeah i think its at 5 pm
Samantha: k cool im gonna come
Emily: awesome cant w8!",Samantha and Emily are attending a yoga class tomorrow at 5 pm.
46a79809,"Mike: hey man can u pls keep the noise down?
Tom: whats wrong?
Mike: i gotta work early tmrw and i need some sleep
Tom: oh sorrry didnt realize",Mike asks Tom to keep the noise down so he can sleep before an early work shift.
67c319b8,"Lily: omg have u seen my cat?
David: no havent seen her
Lily: ive been lookin everywhere
David: dont worry we'll find her",Lily is looking for her lost cat and David is trying to help her.
981c7c3f,"Chris: hey can i ask a favor?
Rachel: whats up?
Chris: can u give me a ride to the airport?
Rachel: yeah sure no prob",Chris asks Rachel for a ride to the airport and she agrees.
42dc7754,"Kevin: ugh i cant assemble this furniture
James: lol whats wrong?
Kevin: instructions are so confusing
James: send me a pic and i can help u",Kevin is having trouble assembling furniture and James offers to help him.
09f959cf,"Alex: my code isnt working
Ben: whats the error msg?
Alex: it says somethin about syntax
Ben: try adding a semicolon",Alex is having trouble with his code and Ben is trying to help him debug it.
0308b7c8,"Maya: whats for dinner?
Jack: idk whats good?
Maya: how about pizza?
Jack: sounds good to me",Maya and Jack decide to have pizza for dinner.
a763ef47,"Daniel: i need to get a gift for my sis
Sarah: whats her style?
Daniel: shes into fashion
Sarah: get her a scarf or somethin",Daniel asks Sarah for gift ideas for his fashion-conscious sister.
e7973d78,"Julian: which phone do u like better?
Eric: i like the new iphone
Julian: yeah i was thinkin about gettin that 1
Eric: camera is really good",Julian and Eric discuss and compare the features of new phones.
cbf175d8,"Amanda: hey can i borrow some cash?
Nick: how much do u need?
Amanda: just 20 bucks
Nick: yeah sure i can lend u that",Amanda asks Nick for a loan of $20 and he agrees to lend it to her.
d7203520,"Emily: Hey, whats the plan for the family reunion rn?
Mike: idk, my mom is handling it
Emily: ok, wyd think we should bring?
Mike: umm, probably a side dish or smthn
Emily: k, i'll ask my mom to make her famous potato salad
Mike: lol, thats a great idea
Emily: so, when is it again?
Mike: tmrw, at my grandparents house",Emily and Mike discuss the logistics of their upcoming family reunion
898b11c4,"Sara: omg, have u heard about john and emily?
Tom: no, whats going on?
Sara: they got into a fight in the office yesterday
Tom: wow, that's crazy
Sara: i know, i was shocked
Tom: do u think they'll get fired?
Sara: idk, but i hope not, they're both really nice",Sara and Tom discuss the office gossip about John and Emily's fight
60124e67,"Alex: hey, have u started studying for the math exam?
Ben: yeah, i've been studying for hrs
Alex: lol, ur such a nerd
Ben: hey, someone's gotta get good grades
Alex: true, i'm really struggling in that class
Ben: do u want to study together tmrw?",Alex and Ben discuss their school exams and homework
0e601b36,"Rachel: hey, can u please keep the noise down?
David: sorry, i didn't realize it was that loud
Rachel: yeah, i have an early meeting tmrw
David: ok, sorry about that
Rachel: no worries, just try to keep it down after 10 pm
David: will do, thanks for understanding",Rachel complains to her neighbor David about the noise
0c0f9c08,"Liam: hey, do u have any tips for my job interview tmrw?
Noah: yeah, just be confident and be yourself
Liam: ok, got it
Noah: and make sure to research the company
Liam: yeah, i've been doing that all day
Noah: good luck, u'll do great",Liam asks Noah for job interview preparation tips
ef957ee2,"Mia: omg, have u seen the new season of stranger things?
Chris: yeah, i binge-watched it over the weekend
Mia: lol, me too
Chris: what did u think of the ending?
Mia: i was shocked
Chris: yeah, me too, i didn't see it coming",Mia and Chris discuss the new season of Stranger Things
9fde79ae,"Jessica: hey, what's the address of the family reunion again?
Kevin: umm, let me check
Kevin: yeah, it's 123 main st
Jessica: ok, got it
Kevin: and don't forget to bring a gift for my mom
Jessica: ok, will do",Jessica and Kevin discuss the family reunion logistics
527e5e22,"Julia: hey, have u heard about the new boss?
Ryan: yeah, i've heard he's really strict
Julia: yeah, i'm a little nervous
Ryan: don't worry, u'll be fine
Julia: ok, thanks for the reassurance",Julia and Ryan discuss the workplace gossip about the new boss
77373988,"Ava: hey, have u seen the new marvel movie?
Ethan: yeah, i saw it last night
Ava: what did u think?
Ethan: it was amazing
Ava: yeah, i've been hearing great things
Ethan: u should totally go see it",Ava and Ethan discuss the new Marvel movie
907af140,"Sophia: hey, have u heard about the drama between john and mike?
Jackson: yeah, i've heard they got into a fight
Sophia: yeah, it's pretty crazy
Jackson: do u think they'll get fired?
Sophia: idk, but i hope not",Sophia and Jackson discuss the workplace gossip about John and Mike's fight
753229dc,"Samantha: hey do u have that chocolate cake recipe??
Emily: yeah i do!! its on my blog
Samantha: k cool thx!!
Emily: np!!",Samantha and Emily exchange a chocolate cake recipe.
860fa8d4,"Tom: hey has anyone seen my dog??
Alex: no havent seen him
Tom: hes a golden retriever
Alex: ill keep an eye out",Tom loses his dog in the neighborhood and asks for help finding it.
e9a43e64,"Jen: whats a good gift for my sisters bday??
Mike: idk what does she like??
Jen: she likes music
Mike: get her concert tix",Jen and Mike discuss a gift idea for Jen's sister's birthday.
0d06b343,"Chris: can u pls keep it down??
Ryan: whats wrong??
Chris: i have an exam tomorrow
Ryan: sorry didnt realize",Chris asks his roommate Ryan to be quieter.
ac5c6c70,"David: omg did u see that game??
Sarah: yeah i know!!
David: what a comeback!!
Sarah: lol i lost my voice",David and Sarah react to a sports match.
c6f326c4,"Kevin: hey do u have any tips for my interview??
Lisa: yeah dont be nervous
Kevin: easier said than done
Lisa: just be yourself",Kevin and Lisa discuss job interview preparation.
5e340237,"Ben: which phone do u think is better??
Olivia: idk i like the new iPhone
Ben: i was thinking of the samsung
Olivia: theyre both good",Ben and Olivia compare new phones.
4bdf5f8e,"Amanda: ugh my car wont start
Matt: whats wrong with it??
Amanda: idk i think its the battery
Matt: try jump starting it",Amanda's car has trouble starting and Matt offers advice.
63ccbf9a,"Jackson: whats for dinner??
Hannah: idk whats open
Jackson: wanna get pizza??
Hannah: sounds good to me",Jackson and Hannah decide what to eat.
9c8e4590,"Ethan: hey whats a good idea for a date night??
Mia: idk how about a movie??
Ethan: thats so boring
Mia: lol ok how about mini golf",Ethan and Mia brainstorm ideas for a date night.
938e77fb,"Sam: hey have u seen my dog rn
Bella: no which dog
Sam: my golden retriever
Bella: omg i saw him near the park
Sam: thank god
Bella: yeah i was gonna call u but i forgot
Sam: lol okay
Bella: so u found him
Sam: yeah thanks to u",S's golden retriever was lost but was found near the park with B's help.
6accd136,"Mike: ugh i dont feel so good rn
Emily: whats wrong
Mike: idk i just feel sick
Emily: did u eat somethin bad
Mike: i dont think so
Emily: maybe u should go to the doc
Mike: yeah maybe
Emily: feel better soon",M is feeling sick and E suggests he visit a doctor.
2118c6e0,"Sofia: omg this weather is so annoying
David: ikr
Sofia: its so hot outside
David: i know i cant even go out
Sofia: same here
David: i wish it was winter already
Sofia: lol me too",S and D are complaining about the hot weather.
97107c19,"Rachel: hey do u have any tips for job interviews
Tom: yeah dont be late
Rachel: lol okay
Tom: and be confident
Rachel: got it
Tom: and dress properly
Rachel: okay thanks",R asks T for job interview tips and T provides some advice.
0f630772,"Chris: im so nervous about this interview
Kate: dont be u got this
Chris: thanks for the encouragement
Kate: no problem
Chris: do u think i should wear a tie
Kate: yeah thats a good idea",C is nervous about a job interview and K tries to calm him down.
7a7a7fbc,"Alex: hey can u help me book a flight
May: sure where r u going
Alex: new york
May: okay when do u wanna go
Alex: next week
May: alright let me check",A asks M to help book a flight to New York.
aa61de8c,"Ben: hey sorry but i have to cancel our plans
Olivia: whats wrong
Ben: somethin unexpected came up
Olivia: okay no problem
Ben: sorry again
Olivia: its alright",B cancels plans with O due to an unexpected event.
bb16e556,"Jack: hey can i ask u a favor
Sarah: whats up
Jack: can u lend me some money
Sarah: how much
Jack: like 20 bucks
Sarah: okay sure","J asks S for a favor, to lend him $20."
effaa6c5,"Daniel: have u played fortnite
Kevin: yeah i love it
Daniel: me too
Kevin: what skin do u have
Daniel: the default one
Kevin: lol get a new one",D and K discuss playing Fortnite and K suggests D get a new skin.
7bb06710,"Liam: hey wanna go on a road trip this weekend
Noah: where
Liam: maybe the beach
Noah: sounds good to me
Liam: awesome
Noah: what time should we leave
Liam: how about 8 am",L invites N on a weekend road trip to the beach and they make plans.
